step,total_loss,likelihood_loss,frequency_loss,learning_rate
36,1282321.6522227782,3.6484375,1282318.0037852782,0.01
37,1276640.0094178729,4.015625,1276635.9937928729,0.01
38,1264791.0888424453,3.71875,1264787.3700924453,0.01
39,1266129.0178378855,3.232421875,1266125.7854160105,0.01
40,1255828.7657070295,4.1953125,1255824.5703945295,0.01
41,1254873.416852068,4.34375,1254869.073102068,0.01
42,1243226.057077316,3.6953125,1243222.361764816,0.01
43,1244207.475018863,3.794921875,1244203.680096988,0.01
44,1233252.3128873305,3.58203125,1233248.7308560805,0.01
45,1237338.0739167016,3.466796875,1237334.6071198266,0.01
46,1229979.095797655,4.421875,1229974.673922655,0.01
47,1235281.4531283618,3.685546875,1235277.7675814868,0.01
48,1221171.4047909381,3.857421875,1221167.5473690631,0.01
49,1227482.743456053,3.763671875,1227478.979784178,0.01
50,1218678.783448791,4.15234375,1218674.631105041,0.01
51,1223856.7470039565,3.5078125,1223853.2391914565,0.01
52,1212616.2438703163,3.896484375,1212612.3473859413,0.01
53,1214043.27427711,3.861328125,1214039.412948985,0.01
54,1205429.091130797,5.22265625,1205423.868474547,0.01
55,1210030.0329675681,3.783203125,1210026.2497644431,0.01
56,1199847.498716748,3.125,1199844.373716748,0.01
57,1208016.186868056,3.6875,1208012.499368056,0.01
58,1202344.484744512,3.361328125,1202341.123416387,0.01
59,1206865.023922219,4.4765625,1206860.547359719,0.01
60,1194861.932085962,4.84765625,1194857.084429712,0.01
61,1201306.7749917856,4.17578125,1201302.5992105356,0.01
62,1193114.870709964,3.693359375,1193111.177350589,0.01
63,1199648.0873083707,3.6875,1199644.3998083707,0.01
64,1189536.2592382154,3.462890625,1189532.7963475904,0.01
65,1197386.4380086863,4.48828125,1197381.9497274363,0.01
66,1193129.7118676668,3.4375,1193126.2743676668,0.01
67,1202956.2271327365,3.54296875,1202952.6841639865,0.01
68,1193668.9128831625,3.623046875,1193665.2898362875,0.01
69,1199651.7533676852,3.822265625,1199647.9311020602,0.01
70,1190786.365687768,4.64453125,1190781.721156518,0.01
71,1195525.0818466824,3.755859375,1195521.3259873074,0.01
72,1183989.4009642727,5.171875,1183984.2290892727,0.01
73,1192047.6894066238,3.77734375,1192043.9120628738,0.01
74,1183791.002455861,4.34765625,1183786.654799611,0.01
75,1193603.3164839784,3.7734375,1193599.5430464784,0.01
76,1180486.7789012468,3.13671875,1180483.6421824968,0.01
77,1190910.2276809742,4.01171875,1190906.2159622242,0.01
78,1180829.361599004,3.94140625,1180825.420192754,0.01
79,1188402.8637077597,3.908203125,1188398.9555046347,0.01
80,1176443.3943820933,4.22265625,1176439.1717258433,0.01
81,1186645.9791268234,3.62890625,1186642.3502205734,0.01
82,1177219.8945327348,3.310546875,1177216.5839858598,0.01
83,1184130.7046328597,4.1953125,1184126.5093203597,0.01
84,1172957.8342125658,4.0390625,1172953.7951500658,0.01
85,1184224.4565540566,4.30859375,1184220.1479603066,0.01
86,1175509.4266694125,3.294921875,1175506.1317475375,0.01
87,1184024.2999033015,3.818359375,1184020.4815439265,0.01
88,1172060.4589040568,3.794921875,1172056.6639821818,0.01
89,1178460.6518564234,5.203125,1178455.4487314234,0.01
90,1167342.1481404707,4.03515625,1167338.1129842207,0.01
91,1178949.0989783886,3.427734375,1178945.6712440136,0.01
92,1171631.9617776792,3.154296875,1171628.8074808042,0.01
93,1182990.813097335,3.927734375,1182986.88536296,0.01
94,1172737.8336973866,4.34765625,1172733.4860411366,0.01
95,1179293.5371470833,3.390625,1179290.1465220833,0.01
96,1169374.2374981772,4.578125,1169369.6593731772,0.01
97,1180279.2472092067,3.890625,1180275.3565842067,0.01
98,1169230.097430602,4.140625,1169225.956805602,0.01
99,1179050.1692865791,3.556640625,1179046.6126459541,0.01
100,1169101.5822706132,3.99609375,1169097.5861768632,0.01
